,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
620,1.0,C[C@H](NNC(=O)c1ccccc1)c1ccccc1,BEWNZPMDJIGBED-LBPRGKRZSA-N,BEWNZPMDJIGBED
621,1.0,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,QMOWPJIFTHVQMB-UHFFFAOYSA-N,QMOWPJIFTHVQMB
622,1.0,O=C(OC1CN2CCC1CC2)c1ccccc1,AHKAOMZZTQULDS-UHFFFAOYSA-N,AHKAOMZZTQULDS
623,1.0,CNCC12CCC(c3ccccc31)c1ccccc12,GNRXCIONJWKSEA-UHFFFAOYSA-N,GNRXCIONJWKSEA
624,1.0,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,YXKTVDFXDRQTKV-HNNXBMFYSA-N,YXKTVDFXDRQTKV
625,1.0,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,SXYFFMXPDDGOEK-UHFFFAOYSA-N,SXYFFMXPDDGOEK
626,1.0,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,DYODAJAEQDVYFX-UHFFFAOYSA-N,DYODAJAEQDVYFX
627,1.0,CN(C)C(=O)CCNc1ccc(Br)cc1,ICBQXEWYZVQCFH-UHFFFAOYSA-N,ICBQXEWYZVQCFH
628,1.0,CN(C)CCO[C@@H](c1ccccc1)c1ccc(Br)cc1,NUNIWXHYABYXKF-KRWDZBQOSA-N,NUNIWXHYABYXKF
629,1.0,CN(C)CCO[C@@H](c1ccccc1)c1ccccc1C(C)(C)C,OGNRRAFRDFGFKA-FQEVSTJZSA-N,OGNRRAFRDFGFKA
630,1.0,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,UZVHFVZFNXBMQJ
631,1.0,CCCCNC[C@H]1COc2ccccc2O1,ODRQYAHPAJZPQP-NSHDSACASA-N,ODRQYAHPAJZPQP
632,1.0,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,ALELTFCQZDXAMQ-UHFFFAOYSA-N,ALELTFCQZDXAMQ
633,1.0,CCOC(=O)NN[C@@H](C)c1ccccc1,MSIUIUDKTKNUET-VIFPVBQESA-N,MSIUIUDKTKNUET
634,1.0,CCC(Br)(CC)C(=O)NC(N)=O,OPNPQXLQERQBBV-UHFFFAOYSA-N,OPNPQXLQERQBBV
635,1.0,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,NWPJLRSCSQHPJV-UHFFFAOYSA-N,NWPJLRSCSQHPJV
636,1.0,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,WFNAKBGANONZEQ-SFHVURJKSA-N,WFNAKBGANONZEQ
637,1.0,NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,SKPLBLUECSEIFO-QMMMGPOBSA-N,SKPLBLUECSEIFO
638,1.0,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,LQXYCDLHSKICDY-UHFFFAOYSA-N,LQXYCDLHSKICDY
639,1.0,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,VKQDZNZTPGLGFD-UHFFFAOYSA-N,VKQDZNZTPGLGFD
640,1.0,CN[C@H]1CCN2c3ccccc3CCc3cccc1c32,AEOOLRRTECSMIN-INIZCTEOSA-N,AEOOLRRTECSMIN
641,1.0,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,QTKQVDXGCWKEHE-SDNWHVSQSA-N,QTKQVDXGCWKEHE
642,1.0,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(C[C@@H]2CC=CCC2)CC1,ZDLBNXXKDMLZMF-OAHLLOKOSA-N,ZDLBNXXKDMLZMF
643,1.0,O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,VCMZUKHJKLNFPH-JXMROGBWSA-N,VCMZUKHJKLNFPH
644,1.0,CCNC(=O)/C=C/c1cccc(Br)c1,LDCXGZCEMNMWIL-VOTSOKGWSA-N,LDCXGZCEMNMWIL
645,1.0,COc1cc(/C=C/C(N)=O)cc(OC)c1OC,LRLKZVMLJBNNPE-SNAWJCMRSA-N,LRLKZVMLJBNNPE
646,1.0,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,YLCFZLMWTUMGKY-UHFFFAOYSA-N,YLCFZLMWTUMGKY
647,1.0,CN1C(=O)CN2CCc3ccccc3[C@H]2c2cc(Cl)ccc21,YAQKGZXXQNKEET-SFHVURJKSA-N,YAQKGZXXQNKEET
648,1.0,CN(C)C[C@@H](O)[C@@H](c1ccccc1)c1ccc(Cl)cc1,YXOXPPZXGQCEEG-SJORKVTESA-N,YXOXPPZXGQCEEG
649,1.0,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,UORGKWWJEQDTGX-UHFFFAOYSA-N,UORGKWWJEQDTGX
650,1.0,CN(C)CCC[C@H]1c2ccccc2Nc2ccc(Cl)cc21,JFRLWWDJCFYFSU-AWEZNQCLSA-N,JFRLWWDJCFYFSU
651,1.0,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,KAAZGXDPUNNEFN-UHFFFAOYSA-N,KAAZGXDPUNNEFN
652,1.0,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,ZIXNZOBDFKSQTC-UHFFFAOYSA-N,ZIXNZOBDFKSQTC
653,1.0,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,VBTNUSHFBRTASB-UHFFFAOYSA-N,VBTNUSHFBRTASB
654,1.0,CC(=O)OCC(=O)C1(O)[C@@H](C)C[C@H]2[C@@H]3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,YXKFATPOEMHNMJ-URFTUPEGSA-N,YXKFATPOEMHNMJ
655,1.0,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,CYZWCBZIBJLKCV-RMKNXTFCSA-N,CYZWCBZIBJLKCV
656,1.0,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,SLFGIOIONGJGRT-AWEZNQCLSA-N,SLFGIOIONGJGRT
657,1.0,Oc1nc(NC2CC2)oc1-c1ccccc1,LSZHQFCKFUBSBQ-UHFFFAOYSA-N,LSZHQFCKFUBSBQ
658,1.0,ON1C=C(NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1,UJNTZSVCLOPQTR-UHFFFAOYSA-N,UJNTZSVCLOPQTR
659,1.0,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,YFAIJBZEDDOCAN-UHFFFAOYSA-N,YFAIJBZEDDOCAN
660,1.0,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,VNLMLHDKNUIWNM-UHFFFAOYSA-N,VNLMLHDKNUIWNM
661,1.0,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,CHIFCDOIPRCHCF-UHFFFAOYSA-N,CHIFCDOIPRCHCF
662,1.0,CNCCON=c1c2ccccc2ccc2ccccc12,SEDQWOMFMIJKCU-UHFFFAOYSA-N,SEDQWOMFMIJKCU
663,1.0,O[C@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,IAWIJHCUEPVIOO-LJQANCHMSA-N,IAWIJHCUEPVIOO
664,1.0,CN1CCC23c4c5ccc(O)c4O[C@H]2CCC[C@@H]3C1C5,LNNWVNGFPYWNQE-DXMOGKONSA-N,LNNWVNGFPYWNQE
665,1.0,C=CCN1CCC23c4c5ccc(OC(C)=O)c4O[C@@H]2C(OC(C)=O)C=C[C@@H]3C1C5,PRQBBJWORXAHMN-OZIJJICASA-N,PRQBBJWORXAHMN
666,1.0,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@@H]1N2,CYJQCYXRNNCURD-YPMHNXCESA-N,CYJQCYXRNNCURD
667,1.0,CCN(CC)CCN1c2ccccc2Sc2ccccc21,LURMIKVZJSMXQE-UHFFFAOYSA-N,LURMIKVZJSMXQE
668,1.0,Clc1ccc([C@@H](OCCN2CCOCC2)c2ccccc2)cc1,CQDJBGPGXJWZTD-IBGZPJMESA-N,CQDJBGPGXJWZTD
669,1.0,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,WYQPLTPSGFELIB-FXQZTFIPSA-N,WYQPLTPSGFELIB
670,1.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,RYQOGSFEJBUZBX-UHFFFAOYSA-N,RYQOGSFEJBUZBX
671,1.0,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,QJPROCZAUFTKEV-UHFFFAOYSA-N,QJPROCZAUFTKEV
672,1.0,NC(=O)Cn1c(O)c(-c2ccccc2)c2ccccc21,WRSWZGSPGKSNEK-UHFFFAOYSA-N,WRSWZGSPGKSNEK
673,1.0,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,VOJLELRQLPENHL-UHFFFAOYSA-N,VOJLELRQLPENHL
674,1.0,O=C1NCNC1(c1ccccc1)c1ccccc1,FEJIIZAOQRTGPC-UHFFFAOYSA-N,FEJIIZAOQRTGPC
675,1.0,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,BYWMOMBWRFUAMC-UHFFFAOYSA-N,BYWMOMBWRFUAMC
676,1.0,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,WBFVWQJVMMIQFI-UHFFFAOYSA-N,WBFVWQJVMMIQFI
677,1.0,C=C1c2ccccc2CN(CCCN(C)C)c2ccccc21,VXCSCOXOGWUYKK-UHFFFAOYSA-N,VXCSCOXOGWUYKK
678,1.0,CN1CCC2(C)C[C@@H](Cc3ccc(O)cc32)C1,ZOWQTJXNFTWSCS-ZRKZCGFPSA-N,ZOWQTJXNFTWSCS
679,1.0,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,DACOQFZGGLCXMA-UHFFFAOYSA-N,DACOQFZGGLCXMA
680,1.0,CCn1c(O)c(-c2ccccc2)[nH]c1=O,DQTXWWZTPYDJTC-UHFFFAOYSA-N,DQTXWWZTPYDJTC
681,1.0,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,CUCHJCMWNFEYOM-UHFFFAOYSA-N,CUCHJCMWNFEYOM
682,1.0,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,NELSQLPTEWCHQW-UHFFFAOYSA-N,NELSQLPTEWCHQW
683,1.0,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,IRYFCWPNDIUQOW-UHFFFAOYSA-N,IRYFCWPNDIUQOW
684,1.0,CN(C)[C@H]1CCc2[nH]c3c(F)cc(F)cc3c2C1,FXNCRITWFOVSEP-VIFPVBQESA-N,FXNCRITWFOVSEP
685,1.0,C#CC1(OC[C@@H](O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,UOQIGMZTLWHOOA-FQEVSTJZSA-N,UOQIGMZTLWHOOA
686,1.0,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,ROYOYTLGDLIGBX-UHFFFAOYSA-N,ROYOYTLGDLIGBX
687,1.0,CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,CHPITGJOZSVPGL-UHFFFAOYSA-N,CHPITGJOZSVPGL
688,1.0,CN(C)CC[C@H](c1ccccc1)C1CCCCC1,AJDSHXKJJDQZCJ-QGZVFWFLSA-N,AJDSHXKJJDQZCJ
689,1.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,WYCLKVQLVUQKNZ-UHFFFAOYSA-N,WYCLKVQLVUQKNZ
690,1.0,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,PAZQYDJGLKSCSI-UHFFFAOYSA-N,PAZQYDJGLKSCSI
691,1.0,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,MNIZCABHARMLFF-UHFFFAOYSA-N,MNIZCABHARMLFF
692,1.0,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,WEUCDJCFJHYFRL-IBGZPJMESA-N,WEUCDJCFJHYFRL
693,1.0,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,PLIGPBGDXASWPX-UHFFFAOYSA-N,PLIGPBGDXASWPX
694,1.0,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,IFKPLJWIEQBPGG-UHFFFAOYSA-N,IFKPLJWIEQBPGG
695,1.0,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-HNNXBMFYSA-N,CDOZDBSBBXSXLB
696,1.0,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,PXHIRIWYXDUSMR-UHFFFAOYSA-N,PXHIRIWYXDUSMR
697,1.0,c1ccc2cc(COC3CCNCC3)ccc2c1,MJJDYOLPMGIWND-UHFFFAOYSA-N,MJJDYOLPMGIWND
698,1.0,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1,USEZRIFSJXAMJD-UHFFFAOYSA-N,USEZRIFSJXAMJD
699,1.0,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,XGLHZTBDUXXHOM-WMZJFQQLSA-N,XGLHZTBDUXXHOM
700,1.0,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,RLYFYCIACXEKPZ-UHFFFAOYSA-N,RLYFYCIACXEKPZ
701,1.0,COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,RSXQCTKWWMNAOI-UHFFFAOYSA-N,RSXQCTKWWMNAOI
702,1.0,CN1C(=O)C=NC(=C2CCCCC2)c2cc([N+](=O)[O-])ccc21,RIYQWCHUZAULNQ-UHFFFAOYSA-N,RIYQWCHUZAULNQ
703,1.0,CCC1(c2ccccc2)NC(=O)N(C)C1=O,GMHKMTDVRCWUDX-UHFFFAOYSA-N,GMHKMTDVRCWUDX
704,1.0,COC[C@@H]1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,WABYCCJHARSRBH-ZDUSSCGKSA-N,WABYCCJHARSRBH
705,1.0,CN[C@H]1Cc2ccccc2N(C)c2ccccc21,YXVZOBVWVRFPTE-AWEZNQCLSA-N,YXVZOBVWVRFPTE
706,1.0,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,YGSVZRIZCHZUHB-YEJMLQPLSA-N,YGSVZRIZCHZUHB
707,1.0,CCC1(c2ccccc2)C(=O)NC(=O)N1C,NEGMMKYAVYNLCG-UHFFFAOYSA-N,NEGMMKYAVYNLCG
708,1.0,CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,VEZXEOWXHFHYHC-CMDGGOBGSA-N,VEZXEOWXHFHYHC
709,1.0,CN1C(=O)CC(C)(c2ccccc2)C1=O,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,AJXPJJZHWIXJCJ
710,1.0,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,DBESQBZOXMCXPV-UHFFFAOYSA-N,DBESQBZOXMCXPV
711,1.0,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,XYAANYFFYIRFND-UHFFFAOYSA-N,XYAANYFFYIRFND
712,1.0,COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,URAQFJBGJKTOGQ-UHFFFAOYSA-N,URAQFJBGJKTOGQ
713,1.0,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,BJZZDOLVVLWFHN-UHFFFAOYSA-N,BJZZDOLVVLWFHN
714,1.0,c1ccc([C@@H]2CCN(C[C@H]3CCCc4c3ccc3c4OCO3)C2)cc1,HAEPGZUGYMHCJE-QZTJIDSGSA-N,HAEPGZUGYMHCJE
715,1.0,NC[C@@H]1CC(=O)N(Cc2ccccc2)C1,LCAFGJGYCUMTGS-NSHDSACASA-N,LCAFGJGYCUMTGS
716,1.0,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,RGPDEAGGEXEMMM-KRWDZBQOSA-N,RGPDEAGGEXEMMM
717,1.0,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,WWQDEXGFYVSTCX-UHFFFAOYSA-N,WWQDEXGFYVSTCX
718,1.0,COc1ccc2c3c1O[C@@H]1C(OC(=O)c4cccnc4)CC[C@@H]4C(C2)N(C)CCC341,GTGRMWCOZHEYRL-VBSHHFLCSA-N,GTGRMWCOZHEYRL
719,1.0,C[C@@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,QTQPVLDZQVPLGV-AWEZNQCLSA-N,QTQPVLDZQVPLGV
720,1.0,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,XCWPUUGSGHNIDZ-UHFFFAOYSA-N,XCWPUUGSGHNIDZ
721,1.0,COc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2,QOJDAWZHQLNKDR-INIZCTEOSA-N,QOJDAWZHQLNKDR
722,1.0,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,JNTOCHDNEULJHD-UHFFFAOYSA-N,JNTOCHDNEULJHD
723,1.0,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,LUALIOATIOESLM-UHFFFAOYSA-N,LUALIOATIOESLM
724,1.0,COc1ccc2c(c1)N(C[C@@H](C)CN1CCC(O)CC1)c1ccccc1S2,WYRWAVVTDKZRIJ-INIZCTEOSA-N,WYRWAVVTDKZRIJ
725,1.0,O[C@@H](CN1CCCCC1)c1cc(-c2ccccc2)on1,XKFIQZCHJUUSBA-HNNXBMFYSA-N,XKFIQZCHJUUSBA
726,1.0,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,HTYIXCKSEQQCJO-UHFFFAOYSA-N,HTYIXCKSEQQCJO
727,1.0,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N,NZLVRVYNQYGMAB
728,1.0,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,MFZOSKPPVCIFMT-UHFFFAOYSA-N,MFZOSKPPVCIFMT
729,1.0,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,JOMHSQGEWSNUKU-UHFFFAOYSA-N,JOMHSQGEWSNUKU
730,1.0,CCCCC(=O)OC1(C(=O)CO)CC[C@H]2[C@@H]3CC=C4CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,JGFRBGIAZJUHBJ-YXDWYMKMSA-N,JGFRBGIAZJUHBJ
731,1.0,COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,XMRWAAOHXNIGHP-UHFFFAOYSA-N,XMRWAAOHXNIGHP
732,1.0,CCCNC(=O)N1C[C@H](c2ccccc2)OC1=O,AUVLZBKTWSCAIM-LLVKDONJSA-N,AUVLZBKTWSCAIM
733,1.0,CCCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,SZEAUPPGLDXGJG-LBPRGKRZSA-N,SZEAUPPGLDXGJG
734,1.0,CN(C)CCCN1c2ccccc2Sc2cccnc21,JTTAUPUMOLRVRA-UHFFFAOYSA-N,JTTAUPUMOLRVRA
735,1.0,O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,MPLTZRTXQLNGED-UHFFFAOYSA-N,MPLTZRTXQLNGED
736,1.0,COc1cc(C(=O)/C=C/N2CC=CC2)cc(OC)c1OC,QECAKYKTTYQVKX-RMKNXTFCSA-N,QECAKYKTTYQVKX
737,1.0,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)cc2)CC1,IGMKTIJBFUMVIN-SFHVURJKSA-N,IGMKTIJBFUMVIN
738,1.0,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,PDOCBJADCWMDGL-UHFFFAOYSA-N,PDOCBJADCWMDGL
739,1.0,Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,KIYTZWUWLDEAMW-UHFFFAOYSA-N,KIYTZWUWLDEAMW
740,1.0,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,MWGWTOPCKLQYEU-UHFFFAOYSA-N,MWGWTOPCKLQYEU
741,1.0,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,BJVVMKUXKQHWJK-UHFFFAOYSA-N,BJVVMKUXKQHWJK
742,1.0,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,RVQVUMIXBGFJLZ-SWGQDTFXSA-N,RVQVUMIXBGFJLZ
743,1.0,c1csc(Cc2ccccc2OC[C@@H]2CNCCO2)c1,OILWWIVKIDXCIB-AWEZNQCLSA-N,OILWWIVKIDXCIB
744,1.0,CN1C(=O)C=NC(=C2CCCCC2)c2cc(Cl)ccc21,GIEGFYVKVGBXMQ-UHFFFAOYSA-N,GIEGFYVKVGBXMQ
745,1.0,CCC(=O)OC1(C(=O)SC)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,DRXCUKXWTNOXTD-BWIYNDDHSA-N,DRXCUKXWTNOXTD
746,1.0,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,BNKIWXODDDABSJ-UHFFFAOYSA-N,BNKIWXODDDABSJ
747,1.0,CCNC1(c2cccs2)CCCCC1=O,QAXBVGVYDCAVLV-UHFFFAOYSA-N,QAXBVGVYDCAVLV
748,1.0,CSC(=O)C1(O)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,QIUQZELUKIKFDD-UYWGRENSSA-N,QIUQZELUKIKFDD
749,1.0,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,BJOHUNZQBNULNC-HHJQNNDYSA-N,BJOHUNZQBNULNC
750,1.0,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,DMNPCIKBNDKNTO-UHFFFAOYSA-N,DMNPCIKBNDKNTO
751,1.0,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,KEGXZMYUWWCZMI-UHFFFAOYSA-N,KEGXZMYUWWCZMI
752,1.0,CO[C@H]1OC2OC3(CN4CCCCC4)C(O)CC(C13)[C@@H]2C,KZSHXABWNBVUTK-YZQVSVNPSA-N,KZSHXABWNBVUTK
753,1.0,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,RAFOHKSPUDGZPR-VOTSOKGWSA-N,RAFOHKSPUDGZPR
754,1.0,C=C[C@@H]1CNCC[C@@H]1CCCc1ccnc2ccc(OC)cc12,XFXANHWIBFMEOY-CVEARBPZSA-N,XFXANHWIBFMEOY
755,1.0,CCCCCCOc1nsnc1C1=CCCN(C)C1,JOLJIIDDOBNFHW-UHFFFAOYSA-N,JOLJIIDDOBNFHW
756,1.0,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,BFWACMHTIVUWJS-UHFFFAOYSA-N,BFWACMHTIVUWJS
757,1.0,O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,CHFSOFHQIZKQCR-UHFFFAOYSA-N,CHFSOFHQIZKQCR
758,1.0,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,NWIUTZDMDHAVTP-KRWDZBQOSA-N,NWIUTZDMDHAVTP
759,1.0,CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2,LWAFSWPYPHEXKX-NSHDSACASA-N,LWAFSWPYPHEXKX
760,0.0,CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CC[C@H](O)C(C)(C)[C@H]2CCC13C,YLHIVIHHVKLKEI-KCPYXFPMSA-N,YLHIVIHHVKLKEI
761,1.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,PLDUPXSUYLZYBN-UHFFFAOYSA-N,PLDUPXSUYLZYBN
762,1.0,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,PPTYJKAXVCCBDU-UHFFFAOYSA-N,PPTYJKAXVCCBDU
763,1.0,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,UYXAWHWODHRRMR-UHFFFAOYSA-N,UYXAWHWODHRRMR
764,1.0,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1,RONZAEMNMFQXRA-MRXNPFEDSA-N,RONZAEMNMFQXRA
765,1.0,CC(C)=CCN1CCC2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,VOKSWYLNZZRQPF-FQPPOJKCSA-N,VOKSWYLNZZRQPF
766,1.0,CCC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O,WEXRUCMBJFQVBZ-ZETCQYMHSA-N,WEXRUCMBJFQVBZ
767,1.0,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,MFDFERRIHVXMIY
768,1.0,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,KQPKPCNLIDLUMF-QMMMGPOBSA-N,KQPKPCNLIDLUMF
769,1.0,FCOC(C(F)(F)F)C(F)(F)F,DFEYYRMXOJXZRJ-UHFFFAOYSA-N,DFEYYRMXOJXZRJ
770,1.0,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,DOMXUEMWDBAQBQ
771,1.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-YCNIQYBTSA-N,SHGAZHPCJJPHSC
772,1.0,COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C,ZPUCINDJVBIVPJ-LOKSQKBWSA-N,ZPUCINDJVBIVPJ
773,1.0,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)[C@H]1N2C,PIJVFDBKTWXHHD-CFMCSPIPSA-N,PIJVFDBKTWXHHD
774,1.0,CCCCN1C[C@H]2Cc3cc(OC)c(OC)cc3[C@H]2C1,IILZNIQIFFBVOO-HIFRSBDPSA-N,IILZNIQIFFBVOO
775,1.0,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,PSTVHRSUNBSVIJ-UHFFFAOYSA-N,PSTVHRSUNBSVIJ
776,1.0,C=CCC1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,NZXKDOXHBHYTKP-XLLULAGJSA-N,NZXKDOXHBHYTKP
777,1.0,COc1ccc2c3c1O[C@H]1C[C@H](O)C=CC31CCN(C)C2,ASUTZQLVASHGKV-KMMYHCRNSA-N,ASUTZQLVASHGKV
778,1.0,Cc1cccc(OC[C@@H](O)CNC(C)C)c1,NXQMNKUGGYNLBY-LBPRGKRZSA-N,NXQMNKUGGYNLBY
779,1.0,c1cc2ccc3cccc4ccc(c1)c2c34,BBEAQIROQSPTKN-UHFFFAOYSA-N,BBEAQIROQSPTKN
